chain_id,contract_address,contract_name,first_mint_dt,extract_from_dt
1,0x11739d7bd793543a6e83bd7d8601fcbcde04e798,Wrapped Strikers,2001-01-01,2026-01-01
1,0x9712228ceeda1e2ddde52cd5100b88986d1cb49c,Wulfz,2001-01-01,2026-01-01
1,0x534d37c630b7e4d2a6c1e064f3a2632739e9ee04,X Rabbits Club,2001-01-01,2026-01-01
1,0x8ed0e7404675d5c7f5b4f2a829138afcaf53d2ab,X-Consoles,2001-01-01,2026-01-01
1,0xccf3baa603dfddd7c41619fdb8dd0306b11571fe,YOLO Bunny,2001-01-01,2026-01-01
1,0xe0c3707acb7ce96345ef4eaebf4029c0138ca685,YOUR MOMS HOUSE,2001-01-01,2026-01-01
1,0x454cbc099079dc38b145e37e982e524af3279c44,Yakuza Cats Society,2001-01-01,2026-01-01
1,0x35b0ecc952cef736c12a7ef3a830f438f67912b3,Yokai Kingdom,2001-01-01,2026-01-01
1,0x3e6046b4d127179f0a421f3148b43cf52c08fc41,You by BFF,2001-01-01,2026-01-01
1,0xc5ae96ef99832e0cb8409877f47fbfed97004b79,Yung Ape Squad,2001-01-01,2026-01-01
1,0xf64e6fb725f04042b5197e2529b84be4a925902c,ZenAcademy,2001-01-01,2026-01-01
1,0x838804a3dd7c717396a68f94e736eaf76b911632,ZenApe,2001-01-01,2026-01-01
1,0xc2e9678a71e50e5aed036e00e9c5caeb1ac5987d,Zero Name Service,2001-01-01,2026-01-01
1,0x35e1402fa69c60851ea8b86f04d823ff41796a51,ZodiacCapsule,2001-01-01,2026-01-01
1,0x9c80777cae192e5031c38a0d951c55730ecc3f5e,ZombieClub Token,2001-01-01,2026-01-01
1,0x1710d860034b50177d793e16945b6a25c7d92476,ZombieToadz,2001-01-01,2026-01-01
1,0xce141c45619e9adbdbdda5af19b3052ff79d5663,ZooFrenzToken,2001-01-01,2026-01-01
1,0x33c6eec1723b12c46732f7ab41398de45641fa42,[ Ledger ] Market Pass - Genesis Edition,2001-01-01,2026-01-01
1,0x77372a4cc66063575b05b44481f059be356964a4,a KID called BEAST,2001-01-01,2026-01-01
1,0x28472a58a490c5e09a238847f66a68a47cc76f0f,adidas Originals: Into the Metaverse,2001-01-01,2026-01-01
1,0x123b30e25973fecd8354dd5f41cc45a3065ef88c,alien frens,2001-01-01,2026-01-01
1,0x9bf252f97891b907f002f2887eff9246e3054080,apekidsclub,2001-01-01,2026-01-01
1,0xce25e60a89f200b1fa40f6c313047ffe386992c3,dotdotdot,2001-01-01,2026-01-01
1,0xe5af63234f93afd72a8b9114803e33f6d9766956,fRiENDSiES,2001-01-01,2026-01-01
1,0x91680cf5f9071cafae21b90ebf2c9cc9e480fb93,frankfrank,2001-01-01,2026-01-01
1,0x22d4c35a4f2b229a928b1b569b2f60225976426a,froyo kittens,2001-01-01,2026-01-01
1,0xbce3781ae7ca1a5e050bd9c4c77369867ebc307e,goblintown.wtf,2001-01-01,2026-01-01
1,0x8c6def540b83471664edc6d5cf75883986932674,goblintown.wtf,2001-01-01,2026-01-01
1,0x5be99338289909d6dbbc57bb791140ef85ccbcab,hausphases,2001-01-01,2026-01-01
1,0x9f9b2b8e268d06dc67f0f76627654b80e219e1d6,ill poop it nft,2001-01-01,2026-01-01
1,0x8ee5dd62a654a60f6f17a99d544102f37b58da26,illogics,2001-01-01,2026-01-01
1,0x94638cbf3c54c1f956a5f05cbc0f9afb6822020d,inbetweeners,2001-01-01,2026-01-01
1,0x026224a2940bfe258d0dbe947919b62fe321f042,lobsterdao,2001-01-01,2026-01-01
1,0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea,loomlocknft,2001-01-01,2026-01-01
1,0xc5b52253f5225835cc81c52cdb3d6a22bc3b0c93,mcgoblin.wtf,2001-01-01,2026-01-01
1,0x79fcdef22feed20eddacbb2587640e45491b757f,mfer,2001-01-01,2026-01-01
1,0x05a46f1e545526fb803ff974c790acea34d1f2d6,n,2001-01-01,2026-01-01
1,0x17b8ef727a48c47a3dd545435fdaba9194cf3899,nbayc,2001-01-01,2026-01-01
1,0x925f7eb0fe634702049a1344119d4046965b5c8c,notBanksyEchoes,2001-01-01,2026-01-01
1,0xb852c6b5892256c264cc2c888ea462189154d8d7,rektguy,2001-01-01,2026-01-01
1,0xc6ec80029cd2aa4b0021ceb11248c07b25d2de34,the littles NFT,2001-01-01,2026-01-01
1,0xd9b78a2f1dafc8bb9c60961790d2beefebee56f4,tiny dinos (eth),2001-01-01,2026-01-01
1,0xca7ca7bcc765f77339be2d648ba53ce9c8a262bd,tubby cats by tubby collective,2001-01-01,2026-01-01
1,0xf75140376d246d8b1e5b8a48e3f00772468b3c0c,uwucrew,2001-01-01,2026-01-01
1,0xa604060890923ff400e8c6f5290461a83aedacec,,2001-01-01,2026-01-01
1,0xab00000000002ade39f58f9d8278a31574ffbe77,,2001-01-01,2026-01-01
1,0x99e0da09619c685b1178d15ff519f2ec69dd2010,,2001-01-01,2026-01-01
1,0xd9988e043739afe86205ca6f8df50546ceee7684,,2001-01-01,2026-01-01
1,0x9eb6e2025b64f340691e424b7fe7022ffde12438,,2001-01-01,2026-01-01
137,0x8634666ba15ada4bbc83b9dbf285f73d9e46e4c2,Chicken Derby,2001-01-01,2026-01-01
137,0x5492ef6aeeba1a3896357359ef039a8b11621b45,Chumbi,2001-01-01,2026-01-01
137,0xdc0479cc5bba033b3e7de9f178607150b3abce1f,Crypto Unicorns,2001-01-01,2026-01-01
137,0x9d77cb4d8371736e2a2b2bfaa677b7841cdc8fc1,DeRace Horses,2001-01-01,2026-01-01
137,0x9d305a42a3975ee4c1c57555bed5919889dce63f,Sandboxs LANDs,2001-01-01,2026-01-01
137,0x09aa1a14e572e6fc05f64e541699d3e0361c7f2f,The Mars - Martians,2001-01-01,2026-01-01
137,0xa2a13ce1824f3916fc84c65e559391fc6674e6e8,Unicorn Farm,2001-01-01,2026-01-01
137,0xa5f1ea7df861952863df2e8d1312f7305dabf215,ZED Horse,2001-01-01,2026-01-01
137,0x2953399124f0cbb46d2cbacd8a89cf0599974963,,2001-01-01,2026-01-01
137,0xa4f709db1f2b5f78d5f44ea5f30e430193b532c3,,2001-01-01,2026-01-01
137,0x24a11e702cd90f034ea44faf1e180c0c654ac5d9,,2001-01-01,2026-01-01
137,0x99a558bdbde247c2b2716f0d4cfb0e246dfb697d,,2001-01-01,2026-01-01
137,0x670fd103b1a08628e9557cd66b87ded841115190,,2001-01-01,2026-01-01
137,0x7888d293cd4544d7bc8e4ad5773b7d7083f594fe,,2001-01-01,2026-01-01
137,0xcf1a0fe9781e4afa07ee0dabd6762c7bb73d7c27,,2001-01-01,2026-01-01
